id,text,Anger,Disgust,Fear,Sadness,Joy,Surprise
amh_dev_track1_8899,ኢትዮጵያዊት ማለት አንዱ የአንዱ ብሔር መጥላት ማለት አይደለም ሁላችንም ለኢትዮጵያ ዉብ እና ድንቅ ተፈጣሪዎች ነን የብሔር ፖለትካ አያዋጣም,0,0,0,0,0,0
amh_dev_track1_8900,ሃገሪትዋ ውስጥ ቀውስ ካስገብዋት ሰዎች አንዱ አንተ ነበርክ አሁን ምንም እንዳላደረገ ጣትህን ሌላ ላይ መቀሰሩ ትንሽ አይከብድም,1,1,0,0,0,0
amh_dev_track1_8901,ጆሲ ምን ሆነህ ነው ይሄ ሁሉ ታቱ እግዚአብሔር ሲሰራህ ልክ አልነበረም አንተ  እያረግህ ነው ያሳዝናል በፀጋ ስጦታው አይፀፀፀትም ብለህ ነው,0,0,0,1,0,0
amh_dev_track1_8902,መከላከያ የኢትዮጵያ የመጨረሻው ምሽግ ከስንት አበሳና መከራ ደሙን አፍስሶ ህይወቱን ገብሮ ያወጣቹንም መከላከያ ሰራዊትን እንደዚህ ማንቋጠጠ የናት ጡት ከመንከስም የዘለለ ነው። መከ,1,0,0,0,0,0
amh_dev_track1_8903,የአብይ አህመድ አሻራዋች  ከቡራዩ ግድያዋች አንስቶ በሚሊዮኖች ሞትና ስደት  የብሄር ጥላቻ መስፋት  ውሸትና አጭበርባሪነት  የዘር አድሎ  ሙስናና ሌብ,0,1,0,0,0,0
amh_dev_track1_8904,በቅድሚያ በአንዲት ሉዓላዊት ሀገር ላይ ያልተጠበቀ ጥቃት የፈጸመዉ ሐማስ ስለሆነ እሱን አወግዛለሁ በግለሰብ ደረጃ።,0,0,0,0,0,0
amh_dev_track1_8905,ወረ በአሁኑ ሰዓት ፍቅር ፍቅር ምትጫወትበት ሳይሆን አገር ምታድንበት ግዜ ነው እሺ አስቡ,1,0,0,0,0,0
amh_dev_track1_8906,ማልልን ብንለው አምላክን በእውነቱ ማሪያምን ብሎ የሚምል በእናቱ ማሪያም ሆይ እንወድሻለን,0,0,0,0,1,0
amh_dev_track1_8907,እንዴት እንዴት ሆነን በአንድ አገር ውስጥ እንደኖርን ግርምት ነው የሚፈጥርብኝ አሁንም እኮ አማራ አርደው ደሙን በኩባያ የሚጠጡ አውሬዎች እኮ አሉ,1,1,0,1,0,0
amh_dev_track1_8908,እንዲያ ው እንደብፅግና ከመባለግ አልፎ ከመቆሸሽ የጠብቃችሁ ምኒልክ አደባባይ ማለት ካስፈራቸው በክፍተኛ የስነ ልቦና ቀውስ ውስጥ እየትሰቃዬ አይመስላችሁም,0,1,0,0,0,0
amh_dev_track1_8909,ድንቅ ነው ቃላት የለኝም ምስጋና ለፈጣሪ በመጀመርያ በቀጣይ ለድንቅ መሪያችን ለጠቅላይ ሚኒስቴር አብይ እንዲሁ በተቋሙ ውስጥ ላሉት ሁሉ,0,0,0,0,1,0
amh_dev_track1_8910,አንተ እናትህን ምን ያህል እንደምትወዳት ታውቅ የለ  ያን የእናት ፍቅር ማጣት ያን እንስፍስፍ ተፈጥሮ አለማግኘት ምን ማለት እንደሆነ አይገባህም  ለምን እናትህ ሁሉ ነገራቸውን ሰተውሃል  እና አለም እናማ ልጅቷን ተዋት,1,0,0,0,0,0
amh_dev_track1_8911,አሳዛኝዜና እጅግ መሪር ሀዘን  የሚሆኑ የመዳወላቡ ዩኒቨርሲቲ መምህራን በትራፊክ አደጋ ህይወታቸውን አጡ ቁጥሩ ከዛም ሊልቅ እንደሚችል ተነግሯል።,0,0,0,1,0,0
amh_dev_track1_8912,ተግዴህ ጥሩ ትሆናለት,0,0,0,0,0,0
amh_dev_track1_8913,እምዬ ኢትዮጵያ ይመርልሽ ሰብሉ አውድማው ጓተራውሽ ይሁንልሽ ሙሉ በቸር ውሎ ይደር ጋራው ሸንተረርሽ ወንዛወንዝሽ ሁሉ የሚሏትን ዘፈን ድንገት ሰማውና እንዴት ቢወዳት ነው,0,0,0,0,0,0
amh_dev_track1_8914,እጅግ ውብ የሆነ ቤተ መንግሥት ይኖረናል ይበል የሚያሰኝ ነው በአዲስ አበባ ለመኖሪያ የሚሆኑ ውብና አመቺ ስፍራዎች እንዲበዙ,0,0,0,0,1,0
amh_dev_track1_8915,የኦሮሞ ብልጽግናን አደገኛ የሚያደርገው መመሪያቸው የውሽት ትርክትና ፍራቻን መሰረት ያደረገ ነው በተረኝነት ከቁንጮ ጀምሮ እስከ ተራስራተኛ መዋቅሩን ሃብቱን ተከፋፍለው እና ተቆጣር,0,1,0,0,0,0
amh_dev_track1_8916,ገበቴ አቃፊው በስራ ላይ፤ አሪፍ ውሻ ለባለቤቱ ዳንኤል ክብረት ህወሃት ከነአስተሳሰቡ መጥፋት አለበት ዳንኤል ክብረት በሬ ሆይ ሳሩን አይተህ ገደሉን ሳታይ,0,1,0,0,0,0
amh_dev_track1_8917,ለገሂዳ በደቡብ ወሎ ዞን በለገሂዳ በ አዋተል ቀበሌ ድንገት በጣለው በረዶ ዝናብ በሰብልና በመኖሪያ ቤቶች ላይ ጉዳት አደረሰ።,0,0,0,1,0,0
amh_dev_track1_8918,ዳኒዬ ዱባይ ሌባ የለም ቦርሳሽን እስቀምጪ እና ዘና በይ,0,0,0,0,1,0
amh_dev_track1_8919,በኦሮሞ ላይ የጥላቻን ንግግር መናገር ቅጣቱ ከዚህ ብኋላ የከፋ ይሆናል።,1,0,0,0,0,0
amh_dev_track1_8920,በኢህአዴግቁ ብዙ ድንቅ ሥራዎች ተሰርተዋል ፓርኮች የልጆች መጫወቻ ላይብረሪ ሙዝየም ዳቦ ቤቶች ተዘርዝሮ አያልቅም ጥፋቱ ደግሞ ዘግናኝ ነው ሚሊዮን ተፈናቅለዋል ሚ,0,1,0,1,0,0
amh_dev_track1_8921,አእምሮን የሚበጠብጥ ፕራንክ አደጋ አለው  ,0,0,0,0,0,0
amh_dev_track1_8922,ከሰሞኑ በተካሄዱ ተከታታይ መርሃ ግብሮች ተመርቀው ለዕይታ የበቁት የብሔራዊ መረጃ እና ደህንነት መስሪያ ቤት፣ የፌደራል ፖሊስ እና የአየር ኃይልን የተመለከቱ ፊልሞች ዝግጅት፤ ዝም ብሎ ድንገት የሆነ ጉዳይ አይደለም ሲሉ ጠሚ አብይ ተናግረዋል።,0,0,0,0,0,0
amh_dev_track1_8923,የዳይስፖራ ጉዳይ አሳሳቢ እየሆነ ነው ጓዶች። ምን እናድርግ እኛ ሰላም ስንሆን እነሱ ይቆጫቸዋል። እከመቼ ነው እነዚህን አገረ ጠል ሰዎች ምንሸከመው።,1,1,0,0,0,0
amh_dev_track1_8924,ሁሉም ሲፋቅ ብሄርተኝቱ ግልጽ ብሎ ይወጣል። በኢትዮጵያዊት የምትታበሉ ከንቱ ድኩማን ናችሁ።,0,1,0,0,0,0
amh_dev_track1_8925,ከንደዚ አይነቱ ጋር ነዉ ምንዘልቀዉ ከንቱ ሚዲያ  ,0,1,0,0,0,0
amh_dev_track1_8926,እንበል እና አንድ ሰው እንግድነት መጣ ያ እንግዳው ትንሽ ቀናት ከአንተ ቤት ከቆዬ ቡኋላ አንተን ከቤትህ አውጥቶ ውጭ ጥሎ ቤትህን ወረሰ ከቤትህ በር ቁጭ ብለህ ቤቴን መልስልኝ እያልክ ስታለቅስ አለም አሸባሪ ይልሃል   ፍልስጤም ላይ የተፈፀመው ይህ ነው    ,0,0,0,1,0,0
amh_dev_track1_8927,ጀግና ትለያላችሁ በአደን እሪኩስ አማረን ጨቋኝ ነው,0,1,0,0,0,0
amh_dev_track1_8928,  ኡፍ 😭 ዋው የሚገርም አገላለጽ 🙊 ምንም ሳታስቀር ገልፀኸዋል አንተ ራሱ ቅባቱ ነካክቶሃል መሰለኝ ይታይብሃል  ደሞም ተረድቼዋለሁ ያልከውን 😘 ¡,0,0,0,0,0,1
amh_dev_track1_8929,እነሱ ስራቸውን ይሰራሉ እነሱ የፈለጉትን ስም እያወጡ ይዘውት ይዙሩ,1,0,0,0,0,0
amh_dev_track1_8930,የአፍሪካ ልማት ባንክ ዓለም አቀፍ ሠራተኞቹን ከኢትዮጵያ ሊያስወጣ መሆኑ ተነገረ,0,0,0,0,0,0
amh_dev_track1_8931,ኧረአፈርብይ ደደደብ ተቃራኔ ነው የምታወሬው ካዳኖች ውሸት ነው የናተዘገባ እስኪ አበሁንመጣብሽ የት ትደርሽይሆን ሃማስ እኮ ሙሥሊምነው ህፃናትን አዛውትን የሃይማኖት ቦታን አይነካም አች ኦውር አይንሽም ልብሽም የታወረ,1,1,0,0,0,0
amh_dev_track1_8932,ዉሸታሞች ሃገራቹ የነበረ ጦርነት ኣንድ ግዜ ይቁም ስትሉ ኣልሰማንም😏😏😏,0,1,0,0,0,0
amh_dev_track1_8933,በእውነት ወጣት አቶ ሽመልስ አብዲሳ ብዙ መከራ አይቷል አስቸጋሪው የኦሮሞ ፓለቲካና ዋናው አጋንንት ክልሉን ይዞ ፕት ሽመልስን ይዋጋል አያቴም ነግረውናል,0,0,0,0,0,0
amh_dev_track1_8934,እባካቹ ሴቶችና እፃናት ምን እየሰሩ ነው ለህግ ይቅረብልን ልጅና ሚስቱን መለመኛ እያረገ ገላዋን እየሸጠ መጠጫ እያረጋት ነው ያለው በእመሟ እየተጠቀመባት ነው አፈር ይብላ,1,1,0,1,0,0
amh_dev_track1_8935,ህገመንግሥት ተብዪው አገር አፍራሻና ህዝብን በማያቆርጥ ጦርነት እንዲኖር የተጻፈ ነው የአንድ አገር ህገመንግሥት ህዝቦችን አፋቅሮ ያማኖር ከሆነ ምን ህገመንግሥት ይባላል,1,1,0,0,0,0
amh_dev_track1_8936,ቢሮሽ ላይ መለጠፍ እንዳትረሺ አንድ ቀን ድንገት ሲመጣ ቢያጣው ይወርድብሻል,0,0,0,0,0,0
amh_dev_track1_8937,ነፂ የጌታ  ዓመት ያልሞላው ሀይማኖት ይዘህ ኦርቶዶክስን ልትናገር ትፈልጋለህ አንተ ጭገራም እበት ሰገራ,1,1,0,0,0,0
amh_dev_track1_8938,እግረኛማ አይገባም የእስራኤል ሀሀ አለም ላይ እንደ እስራኤል ፈሪ የለም እኮ ሁሌ በስጋት ሚኖሩ ህዝቦች እንደ እስራኤል ማንም የለም እኮ ታውቃለህ አለምነህ,0,1,0,0,0,0
amh_dev_track1_8939,ሃፍረት እና ይሉኝታ የሚባሉት ነገሮች ሲኖሩዋቸው አይደል በእነሱ ቤት በዚህ እገዳ አረመኔነት፣ ክሃዲነት እና ዘረኝነት የባህሪው ለሆነው ድርጅታቸው፥ ስሙን ማደሳ,1,1,0,0,0,0
amh_dev_track1_8940,እነዚህ እብድ ጥሩ ስራ በኢትዮጵያችን ላይ ሲሰራ የሚመቀኙ ባንዳ ወሬኞች ኢትዮጵያ መተዉ ጨበራን ቢጎበኙ ይፈወሳሉ,0,1,0,0,0,0
amh_dev_track1_8941,የ አስተዳደር እንጥፍጣፊ የሰብዓዊነት ሞራል የለውም የሱሉልታ ነዋሪዎች መኖሪያ ቤታቸን ድንገት ስለሚፈርስ እቃችንን እንኳን ለማንሳት ጊዜ አልተሰጠንም፣ ቤቶቹ,0,0,0,1,0,0
amh_dev_track1_8942,ሃይማኖታችን ሃይማኖት እንጂ ሃገር አይደለችም የመፈክር አመክንዮ እዛው።,1,0,0,0,0,0
amh_dev_track1_8943,ገዳዬች እጅግ በጣም አስቸኳይ በሆነ ሁኔታ ለፍርድ ቀርበው አስተማሪ የሆነ ቀጪ እርምጃ ሊወሰድባቸው ይገባል,1,0,0,0,0,0
amh_dev_track1_8944,በደቡብ አፍሪካ የሙስና ወንጀሎች መርማሪው ከልጃቸው ጋር ተገደሉ,0,0,0,1,0,0
amh_dev_track1_8945,እኔ ግን ደስ አላለኝም ደሮ በጣም እጠላዉ ነበር ገፀ ባሀሪዉን አሁን ሢሞት ልቤ አዘነ የተረዳሁት ቢኖር የሠዉ ልጅ የቱንም ያህል ክፉ ቢሆን መለወጥንጅ ሞት መመኘት እደማይጠቅም ነዉ,0,0,0,1,0,0
amh_dev_track1_8946,እናቶች የሚጸልዩለት ቃል ቦምቡ እኔን ይብላኝ ግን መሪዬ ዳነወይ ብሎ የጠየቀው ቦምቡን የቀለበውና አካለ ስንኩል ሆኖ የቀረው ወጣት ያመነው ቃል ሕዝባችን ያመነው ቃል የዋህነትንና ቅንነትን የተላበሰ ቃል ነው ወይስ እጅግ አደገኛ አዘናጊና አታላይ ቃል ይሆን,1,0,0,1,0,0
amh_dev_track1_8947,የሚገርም የፍቅር ታሪክ በእውነት ልጅትዋ ጀግና ነሽ የእናንተ ታሪክ ምርኮኛ የሚያደርግ ልዩ ፍቅር ነው በዚህ ዘመን በዚህ ልክ የምትወድ ሴትልጅ ደግሞም የምትዋደዱ ጥንዶች መኖራችሁ ተስፋ እንዳይቆረጥ ያደርጋል,0,0,0,0,1,1
amh_dev_track1_8948,ወይ ፕራንክ ገለው ፕራንክ ነው እንዳይሉን እሰጋለሁ,0,0,1,1,0,0
amh_dev_track1_8949,ለኦርቶዶክስ ሞት ክብሩ ነው ኢንፈርህሞተ,1,0,0,0,0,0
amh_dev_track1_8950,ይህ ደመቀች የሚሉት ሰዉዬ ሰልጣን ላይ በሰበሰ ሬሳዉ እሰከሚወጣ እንዲሁ ቁጭ እንዳለ የቁም ሞት ሞቶ ግዜዉን ይጨርሳል በቃኝሰ ቢል እንደ አባ ድላ በክብር,0,1,0,0,0,0
amh_dev_track1_8951,ኣንተ ኣሽቃባጢ በንደዝ ኣርገህ ብር ሰብስበህ ለመብላት ነው ህዝባችን እንደጎመን በኣራት ድጅት ማይግፆ በቀን ያለቀ እኛ ደመክራሲ ኣለ ለትል ፈልገን ኤሱ ጅግና የኣፍሪቃ ንጉስ ነው ኣሽቃባጢ,1,1,0,0,0,0
amh_dev_track1_8952,የሆንክ ፍናፍንት ነገር ነህ የአዕምሮ መቀንጨር ይዟችኋል እናንተ አባቴ አይታችሁ የማታውቁትን ድንገት ስታገኙ ሁሉንም ኬኛ በሚል አባዜ ድንገት ሳታስቡት ሁሉንም አያጣችሁት ነው።,0,1,0,0,0,0
amh_dev_track1_8953,  ምንም ውሸት ለነፍጣኛ መሰበብ የለም አብይ የከለከላቸው አብይ ሴጣን አስቀምጣቸው ነፍጠኛ ለይ አትጮሁ,1,1,0,0,0,0
amh_dev_track1_8954,ኢትዮጵያችን ተስፋሽ ትልቅ ነው ክፋትን ለሚመኙልሽ ባንዳዎች እግዚአብሔር ልብ ይስጥልን,0,0,0,1,0,0
amh_dev_track1_8955,ኢትዮጵያ እና የምሥራቅ አፍሪካ ማኅበረሰብ አባልነት ተስፋ እና ስጋት,0,0,0,0,0,0
amh_dev_track1_8956,ያራዳ ልጅ ያየህበትን አንግል ሳላደንቅ አላልፍም አባቱ ,0,0,0,0,1,0
amh_dev_track1_8957,ከ  ጀምሮ ጦርነት ብቻግን ኢትዮን ለምንድነው ሰላም ኣትሰጡንም,0,0,0,1,0,0
amh_dev_track1_8958,እኔ ሙስሊም ነኝ ነገር ግን እኒህ አባት በጣም ጥሩ ንግግር ነው በጣም አከብራቸዋለሁ አላህ እድሜና ጤና ይስጣቸው ከናንተ ሸር ግድያ ፈጣሪ ይጠብቃቸው,0,0,0,0,1,0
amh_dev_track1_8959,ደግ አደረጉ።ጀግኖች ናቸው።ለአይሁድ ሽብርተኞች የሚገባው ይህ ነው።ምክንያቱም በፍልስጥኤማውያን ላይ ሲያደርሱት ለነበሩት ግፍ የሚገባቸው ይህ ነው።,0,1,0,0,1,0
amh_dev_track1_8960,አዎ በጣም አስፈላጊ ጉዳይ ነው የሚገርመው ልዩ ሐይል የሚባል መፍረስ አለበት የሚሉ ወገኖች አሁን ምን ስለሆነ ነው እየተቃወሙ ያሉት ኧረ የሚገርም ነው,0,0,0,0,0,1
amh_dev_track1_8961,የሐማስን የጥቃት ዝግጅት ቀድመው ሪፖርት ቢያደርጉም ሰሚ ያላገኙት የእስራኤል ‘ዐይኖች’,1,0,0,0,0,0
amh_dev_track1_8962,ይህን ትርጉም ባላውቀው ደስ ይለኝ ነበር,0,0,0,0,0,0
amh_dev_track1_8963,ጠቅለይ ሚኒስትሩ ለኤርትራውያን ያጎጉት ስጦታ ረሱ ለይገኝ ይችለልኤርትራውያን ግን መወቅ ያለበቸው መቶ ሀያ ሚሊዮን ኢትዮያዊያን ህልውናቸውን ጥለው የመይኖሩ እንደይመስለቻው,1,0,0,0,0,0
amh_dev_track1_8964,እያልኩ ፈራ ተባ ቃሌን እየያዝኩት ደፍሬ ያንተ አርገኝ የኔ ሁን ያላልኩት ልቤን አንድ ነገር እጅግ አሳስሮታል ካንተ ጎሎ አይደለም ልቤን ቀን ሰብሮታል,0,0,0,1,0,0
amh_dev_track1_8965,ውለታህን መክፈል ባንችልም አምላክ ይክፈልህ ነገር ግን ውዱ መሪያችን እባክህ በኦሮሚያ ክልል ዋና ዋና መስመሮች ላይ በግልፅና በድብቅ በማን አለብኝነት የሚስተዋሉ ከባድ ከባድ እንዲህ ነው ማለት ያልቻልናቸውን ችግሮች እመራለሁ ብለህ እኛም አንተን ምራን ብለን እንደመረጥንህ ሁሉ በቻልከው መጠን አስቁምልን አደገኛ የኦሮሞን ህዝብ የማይወክሉ ደነዞች እየበዙ ነው እነዚህን አደብ አሲዝልን መሮናል,1,0,0,1,1,0
amh_dev_track1_8966,እካን እሳ እኔም አስለቀሰቺኝ እካን ፕራንክ ሆነ,0,0,0,1,1,0
amh_dev_track1_8967,ጉልበት አለኝ ብለህ ቆፍረህ ንደኸው የቆምክበት አለት፣ ድንገት ዞር ስትል መውረጃ እንዳታጣ ቀኑ የከፋ ለት። ኦሮሙማ ሰማህ ወይ የትነበርክ ታደለ,1,0,0,0,0,0
amh_dev_track1_8968,የመቅዶንያ ዩቱዩብ ቻናልም ብታስተዋውቁላቸው ጥሩ ነው ሚኮ የሚባለው ልጅ ከፍቶላቸዋልና,0,0,0,0,0,0
amh_dev_track1_8969,ጥያቄ ኢትዮጵያን አውቃለሁ ይላሉ ህዝቡን እሳ ያውቁታል ህዝቤ የደህንነት ስጋት አለብኝ ይላል ስጋቱንስ በሚገባ መልሰዋል ከኦሮሚያ ክልል ውጭ ህዝቡ በመንግሥት,1,0,0,0,0,0
amh_dev_track1_8970,ሰውየው ዘፈን ሊያወጣ ሲል አጀንዳ ለማድረግ እና ዘፈኑን ለማሻሻጥ ከመሬት ተነስታቹ አጀንዳ ለማድረግ ትሞክራላቹ ይህ ሰው አሁንም ሕዝቡን ሊያስጨፈጭፍ ሳይሆን አልቀረመረ ባለፈው በ ጀምሮ በፈጠረው ሁከት  ሚሊየን ሕዝብ አስጨርሶኣል ከገዢዎች እኩል ተጠያቂ ነው አሁንም ሊደግም ከሆነ ሰውየው ወንጀሉ የከፋ ይሆናል ማለት ነው,1,1,0,0,0,0
amh_dev_track1_8971,በአለማችን አለምን የሚሸብሩ ሽብር ፈጣሪወች ናቸው ስለዚህ እኛ ድሮ ከግብጽ ወደ ከናአን ከከናአን ወደ እየሩሳሌም ነው ከሰደን የመጣነ ዛሪ ደሞ ያሸባሪው ሀማስ ህዝብ እጣ ፈንታ ነው ከጋዛ ወደ ግብጽ መሰደድ ድል ለእስራኤል ወታደሮቻችን ሲዖል ላሸባሪ ፍልስጤም,0,1,0,0,0,0
amh_dev_track1_8972,አለም እስካሁን በአገኘው አጋጣሚ ሁሉ እስራኤላውያንን በእጅጉ በድሏል አሁን ላይ ግን ያ አይቻልም እስራኤልን መንካት ምን ያክል ዋጋ እንደሚያስከፍል ሁሉም ቅጣቱን ይቀምሳል እስራኤል ወደ ፊት,1,0,0,0,0,0
amh_dev_track1_8973,እየገጠመን ያለው ነገር ይህ ነዉ ጎበዝ ከህወሓት ጋር በነበረው ጦርነት ወገቡ የጓበጠዉ ህዝባችን ሌላ መከራ ከፊቱ ተጋርጦበታል,0,0,1,1,0,0
amh_dev_track1_8974,እርቦህ ምግብ አዘህ እየጠበክ ከጎንህ የሚገርም አበላል ሲበሉ,0,0,0,0,0,0
amh_dev_track1_8975,ይህ ጥቅስ ግን እውነት ነው ከኦሮሞ ቀሳውስትና ከኦሮሞ ኣቡናት ጋርእየጸለዩና እየመከሩ እንዴት እንዛ ማለት ቻሉ ስለ ተጋሩ ውሸት ሲነገር እንደ ተጸየፍነው፣ ኣቡነ,1,0,0,0,0,0
amh_dev_track1_8976,በአሜሪካዋ ከተማ ካንሳስ በስፖርታዊ ዝግጅት ላይ በተከፈተ ተኩስ አንድ ሰው ሲገደል  ቆሰሉ,0,0,0,1,0,0
amh_dev_track1_8977,ባሰበበት ቀርቶ፣ባላሰበው ሲያመሽ፣ በጣም ያስጨንቃል እንደሰው ላሰበው፣ ውጥኑን አቋርጦ፣ለሰው ጥሎ ሲሄድ ድንገት ሳያስበው። ዛሬስ እንዴት ነህ አማራ ሃገሬ፣ ስንት ተወለደ፣ስንቱ ተሰደ,0,0,0,1,0,0
amh_dev_track1_8978,እና ብርቅ ነው የሷ መሞት በፍልስጤም በኩል ሆስፒታል ገብቶ የሚገድል ውሻ የይሁዳ ስብስብ ምን እንበለው ህፃናቶች ሰላማዊ ሰዎች ህንፃቸው እያፈረሰ የዘር ማጥፋት የሚሰራ ወራሪ ሀይል ምን ትላላላቹ,1,1,0,0,0,0
amh_dev_track1_8979,ማህበረ ቅዱሳን የሚሉትን አሸባሪ እየለቀሙ ወደ ቂሊንጦ መላክ ነው። ዳንኤል ክብረትና ሙላቱ ዘሪሁን ናቸው ይሄን ያሸባሪ ቡድን የሚመሩት ።,1,1,0,0,0,0
amh_dev_track1_8980,ደግሞ አንተ ሁኔታህ ያስፈራል እኔነኝ ቴድሮስ እንዳትል ከቀን ወደ ቀን እያገረሸባችሁ ነው ዘረኝነቱ።,0,1,1,0,0,0
amh_dev_track1_8981,ሲጀመር ሰውዬው ህግን አክብሮ እየሰራ አይደለም ሰዎቹም ስራቸውን ነው የሰሩት ግን እኔ የሰውዬውን ልክ አለመሆኑን አውቆ ትቶ ሲሄድ ያ ሁኔታው ያሳዝናል በተረፈ ስራቸውን ነው የሰሩት,0,0,0,1,0,0
amh_dev_track1_8982,ዳሩየ ስወድሽ ሁሌም ዜና አንቺ ብታቀርቢ እንዴት ደስ እንደምትይ,0,0,0,0,1,0
amh_dev_track1_8983,ዘር እየለዩ የሚጮኹ የሠብአዊ መብት ባለስልጣናት ትገርማላችሁ።,1,0,0,0,0,0
amh_dev_track1_8984,ይሄ ሰውዬ ግን ሰው ነው ለምን በሱ ዘመን መከራ እንደበዛበት አይገባኝም,1,0,0,1,0,0
amh_dev_track1_8985, የሚለውን ሳይ ፊልሙ ትዝ ያለኝ እኔ ብቻ ነኝብቻ ፕራንክ እንዳይሆን።ታራራራም ታራራራም,0,0,0,0,0,0
amh_dev_track1_8986,የተከዱ ናቸው ያሳዝናል ስልጣን መጥፎ ለህውሀትም አልጠቀመም,0,0,0,1,0,0
amh_dev_track1_8987,ኤርሚን አገለላችሁት ምድረ ጥንብ ዘረኛ ሁላ እባቦች።,0,1,0,0,0,0
amh_dev_track1_8988,የታሪክ ምርኮኛ ያንተ ታሪክ ጥቁር ነዉ መቼም ጥሩ ታሪክ የለህም ከብቶች ከናንተ ጋር አንላቀቅም,1,1,0,0,0,0
amh_dev_track1_8989,ከአረብ ሀገር የሚመለሱ ሰዎች ተመልሰዉ በህገወጥ መንገድ ይወጣሉ ስለዚህ ምክንታቸዉ ተጠንቶ በሀገራቸዉ ተረጋግተዉ መኖር የሚችሉበት ሁኔታ ቢፈጠር መልካም ነዉ።,0,0,0,0,0,0
amh_dev_track1_8990,ጋዜጠኛ ኦሀድን በከፍተኛ ትኩረትና ፍላጎት አዳምጠዋለሁ ይበልጥ እንድታዳምጠው የሚገፋ ብቃት ያለው ሰው ነው  ምክናያቱም በጣም የበሰለ አዋቂና ሚዛናዊ ሰው በመሆኑ ነው እንዲህ አይነት ብሩህ ጭንቅላት ያላቸው ሰዎች መድረክ ያለማግኘታቸው ያሳዝናል,0,0,0,1,0,0
amh_dev_track1_8991,የአማራ ክልል ግብርና ቢሮ ሀላፊ ያቀረበው ሪፖርት መልካም ሆኖ ሣለ ግን የዘንድሮውን ክንውን ከአምናው ጋር በማወዳደር በፐርሠንቴጅ ቢቀርብ ይበልጥ ገላጭ በሆነ ነበርየሲዳማየደቡብ ክልሎችስ አገራችን በጀመረችሁ የስንዴ ልማት ዙሪያ ምን እየሠሩ ነው ሕዝባችን ማብራሪያ ይሻልና አንድ በሉን,0,0,0,0,1,0
amh_dev_track1_8992,ከ ጋዜጠኛ ጋር መፋጠጥ አይወድም ጥያቄ ተዘጋጅቶ ተሰጥቶት ተዘጋጅቶበት ካልሆነ በስተቀር ያልታሰበ ጥያቄ መመለስ ወይም ይቅርታ ይህን መመለስ አልችልም ማለት ሰለ,1,0,0,0,0,0
amh_dev_track1_8993,ለረጅም ጊዜ ጠፍቶ የነበረ በሳልና የሰከነ ቃለ ምልልስ ነው ሰሞኑን ከሱማሁት ከየአባዱላ የዛሬው መሪዎች አርኪቴክት እኛ ነበርን ቃለ ምልልስ መሳይ ስብእና ግንባታ ፕሮጀክት የተሻለ ነበር ጥቂት ነጥቦች መረጋጋቱን ማቹር አድርጎ ጊዜና አጋጣሚዎች እድል ሰጥቶት የብዙዎችን እጣ ፈንታ እስከህይወት መስዋትነት እጁ ውስጥ እንደሆነ ተረድቶ እርጋታ ማረጉን እያደነቅሁ ያዝልቅለት እላለሁ ሁለተኛ ደጋግሞ እኛ እያለ ለውጡ እንዲመጣ የአረብና ምስራቅ ኢሮፕ,0,0,0,0,1,0
amh_dev_track1_8994,አለምዬ ባይሳካልህም  ለመሆን ብትሞክር ጥሩ ነው በዚህ ተራ የህፃናት ማታለያ የሚሸወድ የለም  እስራኤል ከካርቶን የተሰራ ነብር ናት  ድንጋይ ወረወራችሁ ብሎ በሺዎች የሚቆጠሩ የ ዓመት ህፃናትን የሚያስር አውሬ ሶስት ቡድኖች በጋራ ያደረጉትን ልምምድ እያየ ችላ ብሎ አልፎታል ማለት ራስን ማታለል በቃ ከዚህ በኋላ የእስራኤል አቅም በሚገባ ታይቷል የስለላ ድርጅቷም ተፈትኖ ወድቋል አገር ሆና የመቀጠል ህልውናዋ ራሱ ጥያቄ ዉስጥ ገብ,1,1,0,0,0,0
amh_dev_track1_8995,የታከለ ውርደት የብዙዎችን ማንነት ድንገት አጋለጠ።,0,1,0,0,0,0
amh_dev_track1_8996,እስራኤል በአሜሪካ እግር የቆመቼ ወሽካላ ነች። የአሜሪካ ተከፋይ ሁናችሁ ሚዛናዊ ዜና ትሰራላችሁ ብዬ ባላስብም አንዳንዴ በሚዛናዊ ሀሳብ ብታቀርቡ መልካም ነው። የእስራኤልን ግፍ ማየት ከብዷችሁ ነው,1,1,0,0,0,0
amh_dev_track1_8997,የሚገርመው ፡የጎንድር ሊሂቃን ህዝቡን አሳልቃችሁ ፡ ሳይሳካ ሲቀር ዶሞ ፡ ወደ ዝምባብዌና ወዲ አመሪካ ትሸሻላችሁ። የሚገርም ነው።,0,1,0,0,0,1
amh_dev_track1_8998,ከ  ዓመት ድንገት ምነው ከኤርትራ ጋር አንድ እንደነበራችሁ ትዝ አላችሁ  ከጥቂት ዓመታት በፊት ጠላት ነበሩ እኮ አራሳች ቻሉ እን,1,0,0,0,0,0
amh_dev_track1_8999,ዴኒዝና ጃን ፍቅር ይገባቸዋል ናሪን ከፈርሀት ጋር እንድታወራ ምክንያት ፈልገዉ ዞር አሉላት,0,0,0,0,0,0
